@relation distancias_entrenamiento-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute neurona1 numeric
@attribute neurona2 numeric
@attribute neurona3 numeric
@attribute neurona4 numeric
@attribute neurona5 numeric
@attribute neurona6 numeric
@attribute neurona7 numeric
@attribute neurona8 numeric
@attribute neurona9 numeric
@attribute neurona10 numeric
@attribute neurona11 numeric
@attribute neurona12 numeric
@attribute neurona13 numeric
@attribute neurona14 numeric
@attribute neurona15 numeric
@attribute neurona16 numeric
@attribute neurona17 numeric
@attribute neurona18 numeric
@attribute neurona19 numeric
@attribute neurona20 numeric
@attribute neurona21 numeric
@attribute neurona22 numeric
@attribute neurona23 numeric
@attribute neurona24 numeric
@attribute neurona25 numeric
@attribute neurona26 numeric
@attribute neurona27 numeric
@attribute neurona28 numeric
@attribute neurona29 numeric
@attribute neurona30 numeric
@attribute neurona31 numeric
@attribute neurona32 numeric
@attribute neurona33 numeric
@attribute neurona34 numeric
@attribute neurona35 numeric
@attribute neurona36 numeric
@attribute neurona37 numeric
@attribute neurona38 numeric
@attribute neurona39 numeric
@attribute neurona40 numeric
@attribute neurona41 numeric
@attribute neurona42 numeric
@attribute neurona43 numeric
@attribute neurona44 numeric
@attribute neurona45 numeric
@attribute neurona46 numeric
@attribute neurona47 numeric
@attribute neurona48 numeric
@attribute neurona49 numeric
@attribute neurona50 numeric
@attribute neurona51 numeric
@attribute neurona52 numeric
@attribute neurona53 numeric
@attribute neurona54 numeric
@attribute neurona55 numeric
@attribute neurona56 numeric
@attribute neurona57 numeric
@attribute neurona58 numeric
@attribute neurona59 numeric
@attribute neurona60 numeric
@attribute neurona61 numeric
@attribute neurona62 numeric
@attribute neurona63 numeric
@attribute neurona64 numeric
@attribute neurona65 numeric
@attribute neurona66 numeric
@attribute neurona67 numeric
@attribute neurona68 numeric
@attribute neurona69 numeric
@attribute neurona70 numeric
@attribute neurona71 numeric
@attribute neurona72 numeric
@attribute neurona73 numeric
@attribute neurona74 numeric
@attribute neurona75 numeric
@attribute neurona76 numeric
@attribute neurona77 numeric
@attribute neurona78 numeric
@attribute neurona79 numeric
@attribute neurona80 numeric
@attribute neurona81 numeric
@attribute neurona82 numeric
@attribute neurona83 numeric
@attribute neurona84 numeric
@attribute neurona85 numeric
@attribute neurona86 numeric
@attribute neurona87 numeric
@attribute neurona88 numeric
@attribute neurona89 numeric
@attribute neurona90 numeric
@attribute neurona91 numeric
@attribute neurona92 numeric
@attribute neurona93 numeric
@attribute neurona94 numeric
@attribute neurona95 numeric
@attribute neurona96 numeric
@attribute clase {1,2,3,4,5,6,7,8,9,10}

@data
0.123128,0.087606,0.135651,0.122034,0.086844,0.071896,0.048153,0.054562,0.047427,0.070592,0.029043,0.029318,0.103652,0.15562,0.197761,0.124201,0.087064,0.053379,0.282544,0.113803,0.077504,0.094487,0.060198,0.064143,0.093832,0.149097,0.054581,0.124201,0.137586,0.082614,0.14887,0.128948,0.10113,0.225221,0.162661,0.158601,0.069282,0.426227,0.140239,0.140264,0.138008,0.433244,0.096368,0.124201,0.158601,0.164337,0.1655,0.165077,0.06346,0.050538,0.032195,0.496022,0.814694,0.085188,0.186363,0.281042,0.068521,0.138734,0.086939,0.067727,0.06346,0.103318,0.130755,0.069282,0.057436,0.214219,0.223376,0.111221,0.040796,0.08044,0.054562,0.185149,0.095408,0.112999,0.069282,0.102328,0.070341,0.103652,0.05403,0.054201,0.09165,0.08993,0.171509,0.100483,0.086844,0.114587,0.288069,0.137271,0.08044,0.075002,0.06346,0.086844,0.067734,0.026724,0.059647,0.035495,2
0.199161,0.173825,0.102186,0.199398,0.171509,0.104705,0.101061,0.061296,0.208749,0.080752,0.038958,0.039348,0.035439,0.23675,0.189294,0.093395,0.132243,0.060316,0.424,0.229803,0.08487,0.0958,0.068092,0.050006,0.266363,0.244439,0.205687,0.128031,0.130096,0.062909,0.111557,0.16277,0.07666,0.595565,0.090301,0.086016,0.112791,0.08829,0.133563,0.133165,0.130234,0.051684,0.104531,0.225221,0.26502,0.271821,0.092945,0.096139,0.072286,0.29005,0.093733,0.079486,0.157615,0.290978,0.661331,0.77857,0.076207,0.179653,0.096123,0.328973,0.072286,0.139247,0.166488,0.054166,0.119917,0.117553,0.427816,0.390994,0.072286,0.117553,0.157057,0.444216,0.143821,0.351235,0.209585,0.178307,0.134328,0.155604,0.112952,0.11325,0.231771,0.255311,0.40444,0.243589,0.093395,0.205769,0.272205,0.103325,0.336229,0.108668,0.102186,0.066313,0.070251,0.035439,0.069651,0.061296,3
0.292222,0.434208,0.132248,0.614957,0.210837,0.212329,0.264842,0.313495,0.154189,0.108038,0.083748,0.118303,0.426471,0.282007,0.177111,0.271547,0.209643,0.179552,0.115548,0.133862,0.293995,0.196027,0.120355,0.071378,0.306024,0.288723,0.247701,0.088135,0.091907,0.060541,0.232088,0.554927,0.863958,0.117409,0.118416,0.110552,0.106529,0.163948,0.095584,0.095253,0.091948,0.073592,0.137447,0.088135,0.110552,0.11711,0.117933,0.120324,0.068497,0.132939,0.13017,0.146495,0.146697,0.175585,0.127919,0.109373,0.13507,0.099985,0.161154,0.196856,0.096471,0.097365,0.155691,0.075358,0.150404,0.110552,0.147946,0.137849,0.132248,0.391834,0.14732,0.215484,0.133725,0.215769,0.196774,0.418642,0.264842,0.106529,0.271711,0.272073,0.21913,0.230976,0.194858,0.271608,0.160925,0.192576,0.149795,0.137058,0.110552,0.135791,0.177159,0.062805,0.309187,0.075358,0.063959,0.081138,4
0.182803,0.076949,0.081674,0.181467,0.106428,0.042036,0.084986,0.069398,0.111192,0.323561,0.270584,0.269916,0.060563,0.099081,0.091038,0.075002,0.051141,0.065214,0.137759,0.213113,0.172903,0.083183,0.109283,0.290383,0.081333,0.126723,0.135064,0.260924,0.267052,0.104119,0.22227,0.24869,0.087694,0.189294,0.240337,0.238518,0.178181,0.099543,0.269532,0.269393,0.267199,0.131202,0.08336,0.146826,0.098103,0.102995,0.244156,0.249008,0.116345,0.119627,0.071455,0.128305,0.132245,0.099622,0.155414,0.184146,0.628281,0.088632,0.431292,0.082702,0.116345,0.203274,0.112519,0.060563,0.032277,0.098103,0.072826,0.12837,0.373578,0.181211,0.181211,0.118573,0.287289,0.219464,0.089714,0.08746,0.084986,0.039169,0.088356,0.088773,0.155437,0.108189,0.108668,0.180697,0.075002,0.181211,0.099792,0.05706,0.134908,0.029401,0.055398,0.075002,0.1462,0.241354,0.20151,0.134908,5
0.275531,0.410149,0.091462,0.933857,0.151652,0.121289,0.247935,0.232228,0.286464,0.073913,0.079769,0.079302,0.243658,0.461963,0.213113,0.198239,0.197344,0.131094,0.144613,0.125673,0.275308,0.185826,0.115292,0.092423,0.286053,0.334034,0.36683,0.113803,0.115833,0.078998,0.341274,0.521558,0.566539,0.143215,0.111894,0.104417,0.10104,0.112764,0.120335,0.119866,0.115853,0.046796,0.095034,0.113803,0.138789,0.148173,0.113741,0.114914,0.091462,0.258093,0.121963,0.10104,0.102628,0.312514,0.249169,0.137611,0.172238,0.161256,0.198574,0.348607,0.091462,0.123081,0.230122,0.032631,0.105041,0.104417,0.181861,0.216343,0.281799,0.293601,0.181021,0.258955,0.12639,0.307839,0.185549,0.383793,0.196774,0.071741,0.256735,0.257288,0.264195,0.332089,0.285495,0.362241,0.151652,0.366402,0.108912,0.095031,0.232228,0.096459,0.167001,0.041425,0.289096,0.071741,0.115819,0.138789,6
0.232071,0.174977,0.143027,0.560964,0.129766,0.1336,0.165981,0.153766,0.29604,0.065059,0.048817,0.048478,0.119664,0.375254,0.280241,0.129766,0.167773,0.110551,0.201413,0.207009,0.233557,0.245417,0.102072,0.108912,0.194903,0.281828,0.376875,0.129766,0.131264,0.120756,0.613152,0.362065,0.263026,0.192782,0.098395,0.089933,0.159055,0.098429,0.137325,0.136833,0.131185,0.043456,0.186735,0.16852,0.196145,0.212011,0.101957,0.103084,0.18614,0.328667,0.142516,0.119664,0.089372,0.370479,0.25931,0.199376,0.149007,0.170001,0.1687,0.5093,0.107875,0.217746,0.430303,0.044022,0.069142,0.153766,0.199362,0.281904,0.143027,0.196145,0.118657,0.217263,0.110468,0.304116,0.207454,0.265477,0.165981,0.088086,0.175037,0.175503,0.136447,0.33432,0.353682,0.361844,0.098115,0.153766,0.201373,0.081642,0.246733,0.109245,0.143027,0.072641,0.424065,0.063214,0.132073,0.089933,7
0.234173,0.150685,0.287669,0.102253,0.146826,0.429242,0.415864,0.181211,0.080236,0.061674,0.06687,0.067552,0.128305,0.100415,0.167182,0.338129,0.546654,0.225032,0.098992,0.213113,0.094045,0.058599,0.052482,0.0379,0.109395,0.093725,0.069433,0.075002,0.079181,0.069941,0.046048,0.081483,0.155398,0.079756,0.100534,0.098103,0.178181,0.099543,0.080096,0.08001,0.079134,0.08577,0.226092,0.146826,0.181211,0.183791,0.102355,0.103246,0.036039,0.153919,0.044713,0.089714,0.089852,0.130349,0.117971,0.098196,0.055088,0.265574,0.108124,0.08026,0.055398,0.085644,0.081565,0.128305,0.389061,0.134908,0.239656,0.167646,0.055398,0.238518,0.134908,0.086945,0.162536,0.129495,0.089714,0.204449,0.155175,0.41646,0.42724,0.427363,0.199477,0.229157,0.144809,0.18303,0.146826,0.134908,0.242505,0.29375,0.181211,1,0.373578,0.338129,0.081438,0.060563,0.051105,0.098103,8
0.232873,0.416184,0.121184,0.614032,0.179458,0.142518,0.21176,0.252125,0.411569,0.078255,0.061904,0.061625,0.174474,0.492624,0.186738,0.141451,0.18098,0.153375,0.258151,0.24819,0.235969,0.293457,0.146861,0.122377,0.407908,0.413344,0.448186,0.141451,0.142337,0.10349,0.416488,0.349325,0.379258,0.238368,0.110037,0.100314,0.07631,0.085401,0.148464,0.147838,0.142257,0.039051,0.094677,0.179458,0.204109,0.218025,0.111703,0.114184,0.156394,0.387985,0.209218,0.102501,0.077418,0.48933,0.314049,0.205488,0.126101,0.218451,0.144529,0.56432,0.092283,0.219052,0.3458,0.055492,0.165429,0.100314,0.20543,0.189569,0.19877,0.204109,0.163302,0.325902,0.123863,0.481792,0.222152,0.378608,0.258175,0.07631,0.221521,0.222097,0.232139,0.273902,0.563989,0.45844,0.179458,0.252125,0.133788,0.094337,0.252125,0.118356,0.156394,0.04591,0.343597,0.07631,0.145514,0.163302,9
0.197146,0.230563,0.059656,0.416786,0.286508,0.227073,0.137494,0.094209,0.636423,0.06767,0.050521,0.033936,0.091909,0.753562,0.189685,0.102747,0.142314,0.244376,0.21238,0.177387,0.151742,0.257216,0.141611,0.149829,0.54138,0.192474,0.324567,0.102747,0.104799,0.130078,0.195396,0.206183,0.178879,0.252332,0.134249,0.1246,0.065728,0.073155,0.108577,0.108253,0.104669,0.043863,0.086382,0.136227,0.260557,0.278237,0.1389,0.139407,0.317537,0.345064,0.256932,0.091909,0.066799,0.553631,0.339888,0.262216,0.062762,0.175791,0.078026,0.536902,0.150104,0.229668,0.449777,0.045584,0.163507,0.050393,0.207934,0.19256,0.11293,0.16181,0.16181,0.510771,0.083957,0.22156,0.166877,0.338514,0.175066,0.125228,0.146346,0.146929,0.14031,0.357637,0.309192,0.272549,0.136227,0.260557,0.098216,0.151467,0.206791,0.114749,0.083129,0.054621,0.204021,0.065728,0.184481,0.206791,10
0.080099,0.264636,0.217505,0.183589,0.075002,0.062908,0.060561,0.047507,0.195954,0.040732,0.042988,0.026408,0.089714,0.171236,0.167182,0.051111,0.052087,0.066178,0.243014,0.268974,0.130776,0.148912,0.155022,0.11582,0.190834,0.458063,0.181322,0.106428,0.107452,0.072337,0.363893,0.150174,0.117938,0.308153,0.104362,0.098103,0.039169,0.042988,0.110872,0.110341,0.107426,0.034212,0.0805,0.260924,0.181211,0.195445,0.109925,0.115304,0.116345,0.53025,0.149393,0.060563,0.061707,0.271332,0.157458,0.242408,0.084953,0.119341,0.109464,0.594948,0.036039,0.340235,0.385722,0.039169,0.049085,0.047507,0.072828,0.123385,0.055398,0.047507,0.069398,0.266679,0.164754,0.264539,0.53324,0.119542,0.155175,0.039169,0.063756,0.064039,0.107452,0.106919,0.189294,0.147125,0.075002,0.134908,0.098341,0.036506,0.134908,0.06464,0.036039,0.03344,0.142588,0.060563,0.111492,0.069398,1
0.168112,0.090602,0.135651,0.090615,0.233633,0.07201,0.070341,0.054562,0.066568,0.822292,0.719218,0.564622,0.069282,0.116793,0.106428,0.086844,0.060823,0.146322,0.115638,0.198239,0.110011,0.133443,0.179645,0.193832,0.095292,0.077365,0.035537,0.086844,0.090156,0.163066,0.077562,0.175094,0.101133,0.128031,0.219635,0.214219,0.069282,0.114877,0.091278,0.091181,0.090022,0.060035,0.138647,0.086844,0.08044,0.08454,0.21882,0.223195,0.06346,0.102355,0.081753,0.069282,0.070745,0.115914,0.181575,0.114655,0.265225,0.0736,0.310014,0.068809,0.135651,0.238378,0.096854,0.103652,0.055314,0.054562,0.161299,0.264878,0.189025,0.283324,0.214219,0.073157,0.34043,0.153451,0.103652,0.102328,0.136742,0.103652,0.076214,0.076616,0.18279,0.124384,0.093395,0.171011,0.172481,0.158601,0.159099,0.09541,0.08044,0.075002,0.040796,0.086844,0.130823,0.637583,0.170898,0.283324,2
0.123328,0.087606,0.094467,0.090491,0.124201,0.073087,0.070341,0.035495,0.175308,0.103771,0.048496,0.048974,0.014999,0.116852,0.146826,0.058625,0.089942,0.054304,0.370831,0.198239,0.05474,0.068129,0.060198,0.064141,0.175037,0.198405,0.158587,0.172481,0.174718,0.056932,0.109652,0.093985,0.033059,0.57377,0.083563,0.08044,0.103652,0.076391,0.177265,0.176898,0.174837,0.063962,0.136408,0.309763,0.283324,0.290422,0.087395,0.090539,0.06346,0.187062,0.118891,0.069282,0.105376,0.202041,0.408499,0.756544,0.099818,0.100899,0.127826,0.23016,0.094467,0.141932,0.175146,0.069282,0.081728,0.114587,0.223382,0.26181,0.06346,0.08044,0.114587,0.315093,0.138979,0.200992,0.20899,0.102328,0.070341,0.103652,0.077353,0.077587,0.090335,0.168183,0.225221,0.135022,0.023248,0.08044,0.215071,0.095553,0.214219,0.075002,0.06346,0.058625,0.066632,0.044264,0.06187,0.054562,3
0.186836,0.264636,0.081674,0.287954,0.43132,0.158644,0.116145,0.069398,0.381701,0.061674,0.042988,0.043415,0.060563,0.421374,0.219539,0.106428,0.11177,0.129602,0.248223,0.213113,0.128796,0.244641,0.150765,0.082572,0.713482,0.173709,0.238417,0.075002,0.077871,0.073675,0.092573,0.240122,0.159218,0.243317,0.144355,0.134908,0.060563,0.099543,0.080181,0.07996,0.077868,0.054561,0.118965,0.146826,0.238518,0.249006,0.145264,0.148538,0.161033,0.209723,0.151263,0.089714,0.128458,0.508724,0.340998,0.306583,0.056903,0.206217,0.053013,0.385447,0.217505,0.210416,0.248565,0.060563,0.184922,0.069398,0.306653,0.169716,0.055398,0.181211,0.134908,0.773994,0.117503,0.270882,0.178181,0.335036,0.203304,0.178181,0.126893,0.127205,0.263089,0.369098,0.308153,0.351777,0.197761,0.238518,0.138985,0.160378,0.181211,0.091038,0.116345,0.075002,0.145981,0.039169,0.078895,0.098103,4
0.100088,0.04096,0.068647,0.048523,0.189025,0.109564,0.052225,0.038223,0.14341,0.114544,0.181421,0.126037,0.028473,0.124684,0.055398,0.040796,0.026515,0.115566,0.089734,0.281799,0.11822,0.10501,0.100364,0.630642,0.189938,0.059211,0.038269,0.135651,0.138914,0.132839,0.082028,0.104237,0.022317,0.140523,0.238812,0.235528,0.112623,0.030908,0.140629,0.140574,0.138797,0.065595,0.069843,0.135651,0.125208,0.132784,0.245318,0.250749,0.282141,0.154527,0.055165,0.074892,0.076435,0.125658,0.077769,0.127195,0.379252,0.053013,0.191623,0.107571,0.102702,0.436032,0.192978,0.047544,0.062276,0.059101,0.039669,0.056238,0.148087,0.059101,0.125208,0.203821,0.147299,0.127912,0.074892,0.053723,0.076638,0.074892,0.054066,0.054457,0.065227,0.051394,0.049484,0.082711,0.135651,0.125208,0.059067,0.068113,0.059101,0.036039,0.026479,0.135651,0.071466,0.228852,0.35636,0.235528,5
0.272706,0.324573,0.108749,0.611785,0.099436,0.1473,0.188219,0.168249,0.284638,0.059128,0.063122,0.062589,0.224306,0.318169,0.155175,0.183673,0.182447,0.156927,0.094904,0.153972,0.33976,0.13813,0.14041,0.109904,0.176658,0.330677,0.362649,0.136742,0.13898,0.129209,0.33881,0.366692,0.387022,0.101061,0.131872,0.125597,0.119983,0.093506,0.144468,0.143948,0.13882,0.052888,0.054216,0.099436,0.125597,0.134567,0.135517,0.136942,0.108749,0.394445,0.09933,0.119983,0.058282,0.252707,0.188813,0.091721,0.155166,0.195142,0.184046,0.352013,0.052225,0.147606,0.224727,0.037166,0.067291,0.04473,0.125917,0.204052,0.202075,0.168249,0.168249,0.151816,0.151708,0.311646,0.224306,0.246392,0.188219,0.084228,0.19434,0.194826,0.248843,0.26998,0.224764,0.254932,0.183673,0.285133,0.068249,0.111523,0.285133,0.084986,0.150029,0.048153,0.284505,0.084228,0.139161,0.125597,6
0.172739,0.248174,0.266615,0.340981,0.070341,0.082317,0.108051,0.168249,0.139207,0.059128,0.063122,0.062589,0.166069,0.200355,0.203304,0.099436,0.135494,0.117338,0.173519,0.247935,0.343574,0.231219,0.191036,0.151493,0.101695,0.517372,0.168447,0.183673,0.185006,0.127397,0.639651,0.366857,0.307068,0.134328,0.178309,0.168249,0.119983,0.093506,0.192072,0.191289,0.184904,0.053976,0.107763,0.183673,0.168249,0.183437,0.18474,0.185026,0.108749,0.252066,0.067402,0.119983,0.085689,0.250248,0.106682,0.09308,0.155166,0.149524,0.241804,0.290725,0.052225,0.314098,0.438555,0.057131,0.067291,0.091619,0.068241,0.153736,0.108749,0.125597,0.091619,0.111711,0.206763,0.304641,0.296664,0.19377,0.188219,0.057131,0.111215,0.111545,0.141304,0.16528,0.224764,0.260307,0.099436,0.168249,0.126032,0.078768,0.168249,0.084986,0.108749,0.048153,0.284856,0.084228,0.137232,0.091619,7
0.293016,0.150685,0.217505,0.136035,0.197761,0.78016,0.3322,0.238518,0.144053,0.061674,0.06687,0.067552,0.178181,0.271264,0.167182,0.260924,0.34807,0.45323,0.071081,0.166441,0.221129,0.147024,0.14867,0.121017,0.188614,0.093725,0.069433,0.051111,0.053941,0.184077,0.066741,0.146073,0.20358,0.079756,0.141318,0.134908,0.178181,0.06687,0.055497,0.055386,0.053779,0.054472,0.169803,0.075002,0.181211,0.189406,0.143724,0.140477,0.161033,0.118007,0.044713,0.089714,0.060681,0.130349,0.086314,0.069358,0.055088,0.203943,0.106653,0.08026,0.116345,0.118854,0.193392,0.089714,0.500508,0.134908,0.135314,0.167646,0.055398,0.238518,0.098103,0.119988,0.117503,0.097389,0.089714,0.266643,0.203304,0.53324,0.337555,0.338095,0.149958,0.226814,0.108668,0.145322,0.197761,0.134908,0.242505,0.376771,0.134908,0.451501,0.287669,0.338129,0.147921,0.089714,0.14734,0.181211,8
0.182696,0.201147,0.124996,0.329894,0.322714,0.12122,0.118564,0.104417,0.424501,0.050985,0.054607,0.036288,0.049329,0.449985,0.268974,0.083524,0.08766,0.100122,0.303997,0.248083,0.100915,0.29084,0.159656,0.091148,0.52124,0.22057,0.232278,0.083524,0.085894,0.080233,0.215456,0.182743,0.121547,0.285495,0.114057,0.104417,0.049329,0.079769,0.088187,0.087902,0.085897,0.046796,0.126301,0.198239,0.232228,0.24856,0.117111,0.118653,0.167001,0.3212,0.120525,0.071741,0.102566,0.740238,0.385289,0.295422,0.06769,0.251439,0.085966,0.612846,0.167001,0.321861,0.428328,0.071741,0.185032,0.104417,0.233474,0.270378,0.091462,0.138789,0.138789,0.681474,0.093685,0.36674,0.185549,0.252742,0.247935,0.138512,0.127686,0.128105,0.201877,0.338007,0.426586,0.443671,0.151652,0.293601,0.144416,0.124622,0.232228,0.096459,0.091462,0.059732,0.143057,0.049329,0.118919,0.138789,9
0.108383,0.150685,0.036039,0.227718,0.197761,0.120368,0.116145,0.069398,0.842325,0.039983,0.042988,0.026408,0.060563,0.413594,0.124801,0.075002,0.079043,0.129534,0.139455,0.096459,0.125065,0.110208,0.109283,0.115893,0.314818,0.128319,0.493369,0.075002,0.0766,0.10231,0.093737,0.109552,0.0864,0.189294,0.073919,0.069398,0.060563,0.026158,0.076609,0.076427,0.076444,0.033418,0.056417,0.106428,0.134908,0.1443,0.077214,0.078012,0.373578,0.267091,0.27544,0.024016,0.024629,0.416911,0.265753,0.184146,0.057827,0.155558,0.077521,0.381893,0.116345,0.122148,0.243234,0.039169,0.137492,0.047507,0.135238,0.126692,0.081674,0.069398,0.134908,0.433866,0.05595,0.133213,0.128305,0.117944,0.116145,0.128305,0.122364,0.122812,0.108862,0.236637,0.189294,0.183127,0.075002,0.181211,0.050027,0.115825,0.238518,0.06464,0.081674,0.075002,0.080245,0.039169,0.153478,0.134908,10
0.100765,0.245227,0.202075,0.217085,0.099436,0.0589,0.056713,0.04473,0.181354,0.059128,0.063122,0.041231,0.084228,0.202646,0.203304,0.048153,0.049072,0.062044,0.290212,0.308479,0.121694,0.180206,0.144336,0.149502,0.226869,0.421901,0.168353,0.099436,0.10047,0.067812,0.419906,0.181446,0.11113,0.354625,0.098592,0.091619,0.037166,0.063122,0.105038,0.104525,0.100495,0.032812,0.107763,0.312643,0.220939,0.237509,0.103782,0.108807,0.108749,0.492188,0.141446,0.084228,0.085631,0.311374,0.191017,0.289812,0.112747,0.11101,0.140279,0.660387,0.052225,0.39225,0.438555,0.037166,0.046218,0.065052,0.095864,0.153736,0.076638,0.065052,0.091619,0.311748,0.153477,0.304494,0.492358,0.148219,0.143987,0.037166,0.060548,0.060856,0.10169,0.131519,0.224764,0.17297,0.070341,0.125597,0.126032,0.03461,0.125597,0.060561,0.034169,0.03168,0.173006,0.084228,0.142901,0.091619,1
0.167534,0.078346,0.124746,0.120392,0.114877,0.095573,0.063122,0.071242,0.024556,0.091674,0.061525,0.097889,0.089893,0.0829,0.142939,0.233434,0.164131,0.069889,0.109299,0.155069,0.102768,0.176373,0.168096,0.032128,0.090015,0.069163,0.045526,0.114877,0.127827,0.22099,0.101446,0.128373,0.136079,0.08829,0.22267,0.214903,0.089893,1,0.132514,0.132648,0.127853,0.412366,0.083898,0.076391,0.106585,0.110561,0.219114,0.220761,0.016975,0.04209,0.039187,0.685997,0.521751,0.082708,0.094878,0.106407,0.054737,0.185922,0.076579,0.061091,0.181421,0.095717,0.093186,0.199594,0.048023,0.071242,0.156209,0.099399,0.052043,0.153686,0.045516,0.094485,0.083411,0.113208,0.056314,0.139727,0.093506,0.136634,0.06871,0.068819,0.117867,0.121266,0.08829,0.100578,0.048496,0.106585,0.153956,0.186253,0.106585,0.099543,0.082517,0.076391,0.177663,0.056314,0.029576,0.045516,2
0.189557,0.141363,1,0.07167,0.135651,0.203908,0.150029,0.125208,0.033922,0.114544,0.082517,0.083351,0.112623,0.067802,0.477429,0.189025,0.135976,0.117403,0.237522,0.357517,0.124061,0.10501,0.194095,0.071929,0.07371,0.226156,0.038199,0.06346,0.067986,0.039857,0.163477,0.143685,0.150379,0.140523,0.178321,0.17388,0.074892,0.124746,0.069029,0.068853,0.068062,0.107448,0.375903,0.256787,0.17388,0.182161,0.183452,0.185321,0.043858,0.113725,0.018276,0.112623,0.163189,0.127476,0.052987,0.088922,0.103761,0.273528,0.189143,0.106076,0.068647,0.269487,0.192875,0.112623,0.240378,0.235528,0.129334,0.159083,0.043858,0.17388,0.059101,0.108418,0.288487,0.16405,0.312758,0.113596,0.266615,0.228852,0.156177,0.156419,0.193161,0.13312,0.140523,0.150924,0.189025,0.125208,0.517874,0.209367,0.059101,0.287669,0.148087,0.256787,0.073929,0.074892,0.063407,0.087549,3
0.187466,0.267066,0.375976,0.100682,0.189025,0.112866,0.108749,0.087549,0.073872,0.232016,0.181421,0.183336,0.112623,0.067802,0.217505,0.135651,0.192476,0.165072,0.24032,0.447557,0.227951,0.075493,0.139289,0.151829,0.143438,0.379137,0.08752,0.189025,0.191342,0.061661,0.163482,0.250924,0.150477,0.188752,0.236652,0.235528,0.163082,0.082517,0.194365,0.19378,0.191387,0.067037,0.148854,0.189025,0.17388,0.180178,0.243119,0.24825,0.043858,0.150419,0.03233,0.074892,0.112731,0.170303,0.150115,0.176667,0.284687,0.276638,0.345265,0.106076,0.043858,0.266269,0.143518,0.074892,0.174541,0.125208,0.179267,0.215297,0.148087,0.312275,0.235528,0.149554,0.81539,0.359891,0.417862,0.205345,0.202075,0.163082,0.116193,0.116514,0.448776,0.180626,0.188752,0.309899,0.189025,0.17388,0.233401,0.149653,0.17388,0.161033,0.148087,0.135651,0.073929,0.163082,0.133942,0.125208,4
0.264171,0.027391,0.112623,0.034406,0.149458,0.120859,0.057131,0.138017,0.035384,0.123583,0.089893,0.135586,0.051494,0.050338,0.060563,0.103652,0.046092,0.179983,0.043564,0.10104,0.090964,0.114128,0.151056,0.050175,0.05519,0.025508,0.02526,0.103652,0.10934,0.146446,0.040103,0.054229,0.084396,0.079486,0.196884,0.192322,0.12343,0.199594,0.110432,0.110546,0.109159,0.114553,0.112748,0.069282,0.064567,0.06795,0.195956,0.195379,0.028473,0.057767,0.019869,0.12343,0.081891,0.073168,0.057958,0.065564,0.049031,0.164078,0.103857,0.036174,0.163082,0.120826,0.08264,1,0.101077,0.041508,0.04223,0.089602,0.047544,0.138017,0.064567,0.057811,0.075702,0.101488,0.030582,0.06094,0.166069,0.12343,0.059167,0.059318,0.106321,0.078093,0.054166,0.120706,0.069282,0.096115,0.064517,0.231095,0.064567,0.128305,0.047544,0.149458,0.081078,0.081647,0.045078,0.096115,5
0.215316,0.314097,0.189025,0.278381,0.124201,0.073145,0.136742,0.158601,0.068936,0.151714,0.114877,0.16544,0.149458,0.120078,0.106428,0.124201,0.170665,0.148357,0.162005,0.254814,0.441879,0.171736,0.172116,0.193495,0.093838,0.437662,0.114643,0.233633,0.237951,0.119575,0.202921,0.580911,0.398963,0.171509,0.374346,0.367935,0.284752,0.114877,0.241047,0.240393,0.238004,0.097783,0.094665,0.124201,0.158601,0.164479,0.373436,0.38082,0.06346,0.13705,0.081753,0.103652,0.151887,0.085193,0.099441,0.112921,0.262146,0.144216,0.233728,0.070012,0.06346,0.180914,0.132525,0.069282,0.081728,0.08044,0.118263,0.076139,0.094467,0.214219,0.158601,0.101645,0.44483,0.255891,0.20899,0.184298,0.136742,0.069282,0.142444,0.142664,0.315691,0.122813,0.171509,0.269933,0.172481,0.214219,0.157008,0.097084,0.114587,0.106428,0.189025,0.124201,0.230307,0.103652,0.08701,0.054562,6
0.095119,0.089094,0.189025,0.065692,0.124201,0.101719,0.03168,0.054562,0.093792,0.153873,0.166346,0.11607,0.044264,0.196425,0.106428,0.037916,0.040249,0.107284,0.083654,0.254814,0.153688,0.476581,0.547461,0.188642,0.172719,0.114214,0.021951,0.058625,0.063047,0.29209,0.149115,0.13083,0.070591,0.093395,0.301762,0.283324,0.044264,0.114877,0.063679,0.063594,0.062849,0.095857,0.063326,0.086844,0.08044,0.090134,0.300833,0.301708,0.189025,0.142814,0.079268,0.103652,0.070743,0.25412,0.070186,0.055407,0.066308,0.100899,0.058759,0.177555,0.256787,0.6221,0.381105,0.103652,0.084629,0.021924,0.055458,0.104929,0.040796,0.054562,0.054562,0.139891,0.137001,0.146858,0.149458,0.103854,0.312643,0.103652,0.033928,0.034122,0.087747,0.08993,0.093395,0.175573,0.124201,0.158601,0.080465,0.093828,0.054562,0.051111,0.024824,0.058625,0.224805,0.20899,0.126575,0.158601,7
